 VSOP87 VERSION D4    JUPITER   VARIABLE 3 (LBR)       *T**2    190 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4532  160  0  0  0  0 15-20  0  0  0  0  0  0  0.00000000782     0.00000000012     0.00000000782 2.52401202862    3679.38256765900 
 4532  161  0  0  0  0 11-12  0  0  0  0  0  0  0.00000000003     0.00000000779     0.00000000779 2.38608991574    3267.01147078460 
 4532  162  0  0  0  0  1  0  0 -2  0  0  0  0  0.00000000352     0.00000000426     0.00000000553 1.85211127676     453.42489381900 
 4532  163  0  1  0  0 -1  0  0  0  0  0  0  0 -0.00000000698    -0.00000000061     0.00000000701 4.23431087374    9683.59458111640 
 4532  164  0  0  0  0  8-15  3  0  0  0  0  0 -0.00000000518     0.00000000240     0.00000000571 2.98435419019    1262.38608488870 
 4532  165  0  0  0  0 10 -7  0  0  0  0  0  0 -0.00000000609     0.00000000126     0.00000000621 1.24462887440    3803.81598288000 
 4532  166  0  0  0  0  8-16  3  0  0  0  0  0  0.00000000536     0.00000000173     0.00000000563 5.99845316446    1049.08698945070 
 4532  167  0  0  0  0  3 -5 -1  0  0  0  0  0 -0.00000000214     0.00000000494     0.00000000538 4.92334194042     447.79581952650 
 4532  168  0  0  0  0  1 -5  1  0  0  0  0  0  0.00000000223    -0.00000000485     0.00000000534 0.99911551571     462.02291352810 
 4532  169  0  0  0  0 11-18  0  0  0  0  0  0 -0.00000000200    -0.00000000503     0.00000000541 6.19275150397    1987.21689815660 
 4532  170  0  0  0  0  4-11  4 -2  0  0  0  0  0.00000000452     0.00000000237     0.00000000511 3.28553278370       4.66586644600 
 4532  171  0  0  0  0  6 -2  0  0  0  0  0  0  0.00000000180    -0.00000000508     0.00000000539 5.33214565622    2751.54759969160 
 4532  172  0  0  0  0 12-15  0  0  0  0  0  0  0.00000000651     0.00000000027     0.00000000651 5.12199308959    3156.80514956520 
 4532  173  0  0  0  0  7 -2  0  0  0  0  0  0 -0.00000000268     0.00000000401     0.00000000483 3.03782387056    3281.23856478620 
 4532  174  0  0  0  0  0  0  2  0  0  0  0  0  0.00000000284    -0.00000000383     0.00000000476 2.17592053936     149.56319713460 
