VSOP87 VERSION D4    JUPITER   VARIABLE 2 (LBR)       *T**1    141 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4521  114  0  0  0  0  6-11  0  0  0  0  0  0 -0.00000000107     0.00000000103     0.00000000149 1.06678990744     831.85574074960 
 4521  115  0  0  0  0  0  0  0  1  0  0  0  0  0.00000000181    -0.00000000021     0.00000000182 3.62401009613      38.13303563780 
 4521  116  0  0  0  0  1 -7  0  0  0  0  0  0  0.00000000022     0.00000000175     0.00000000176 5.64331384323     963.40270297140 
 4521  117  0  0  0  0  1  0  1  0  0  0  0  0  0.00000000184    -0.00000000004     0.00000000184 4.48850356629     604.47256366190 
 4521  118  0  0  0  0  7 -5  0  0  0  0  0  0  0.00000000082     0.00000000105     0.00000000133 5.45026366125    2641.34127847220 
 4521  119  0  0  0  0  3  0 -2  0  0  0  0  0  0.00000000132     0.00000000054     0.00000000143 2.21577268292    1439.50969814920 
 4521  120  0  0  0  0  8 -8  0  0  0  0  0  0 -0.00000000093     0.00000000091     0.00000000130 4.88155705493    2531.13495725280 
 4521  121  0  0  0  0  1 -4 -3  0  0  0  0  0 -0.00000000075     0.00000000105     0.00000000129 6.15206333598     547.85021235930 
 4521  122  0  0  0  0  1-10  0  0  0  0  0  0 -0.00000000056    -0.00000000120     0.00000000133 5.43193972385    1603.29998928540 
 4521  123  0  0  0  0  3 -6  6 -6  0  0  0  0  0.00000000047     0.00000000124     0.00000000133 3.49297492409     529.16970023280 
 4521  124  0  0  0  0  1 -6  6 -6  0  0  0  0  0.00000000047     0.00000000124     0.00000000132 3.98820790955     530.21222995640 
 4521  125  0  0  0  0  8-11  0  0  0  0  0  0  0.00000000083    -0.00000000084     0.00000000118 5.38352943814    1891.23767093880 
 4521  126  0  0  0  0  0  0  0  2  0  0  0  0 -0.00000000129     0.00000000034     0.00000000133 5.65694269884      76.26607127560 
