VSOP87 VERSION D4    EARTH     VARIABLE 3 (LBR)       *T**0    526 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4330  114  0  0  4  0 -5  0  0  0  0  0  0  0  0.00000000411    -0.00000002268     0.00000002305 1.05376461628   22483.84857449259 
 4330  115  0  0  1  0  0 -5  0  0  0  0  0  0  0.00000001338     0.00000001285     0.00000001855 2.86090681163    5216.58037280140 
 4330  116  0  0  1  0  0  0  0  0 -1  0 -1  0  0.00000002102    -0.00000000483     0.00000002157 1.31396741861  154717.60988768269 
 4330  117  0  0  1  0  0  0  0  0  1  0  1  0 -0.00000001920     0.00000000441     0.00000001970 4.36929875289  167283.76158766549 
 4330  118  0  0  2  0 -5  5  0  0  0  0  0  0 -0.00000001355     0.00000000916     0.00000001635 5.85571606764   10984.19235169980 
 4330  119  0  0  1  0 -2  5  0  0  0  0  0  0  0.00000000621    -0.00000001641     0.00000001754 2.14452408833    6290.18939699220 
 4330  120  0  0  2  0 -4  2  0  0  0  0  0  0  0.00000000086    -0.00000002152     0.00000002154 6.03828341543   10873.98603048040 
 4330  121  0  0  4 -8  0  0  0  0  0  0  0  0 -0.00000001605     0.00000000600     0.00000001714 3.70157691113    1592.59601363280 
 4330  122  0  0  4  0 -3  0  0  0  0  0  0  0 -0.00000001297     0.00000000832     0.00000001541 6.21598380732   23543.23050468179 
 4330  123  0  0  2  0 -1 -5  0  0  0  0  0  0  0.00000000506    -0.00000001530     0.00000001611 1.99824499377   10969.96525769820 
 4330  124  0  4 -7  0  0  0  0  0  0  0  0  0  0.00000001677    -0.00000000344     0.00000001712 1.34295663542    3128.38876509580 
 4330  125  0  0  1  0  0  1  0  0  0  0  0  0 -0.00000000356    -0.00000001603     0.00000001642 5.55026665339    6496.37494542940 
 4330  126  0  0  8-15  0  0  0  0  0  0  0  0 -0.00000000528    -0.00000001406     0.00000001502 5.43948825854     155.42039943420 
 4330  127  0  0  1 -3  0  0  0  0  0  0  0  0  0.00000001825    -0.00000000093     0.00000001827 5.91227480261    3738.76143010800 
 4330  128  0  0  7-10  0  0  0  0  0  0  0  0 -0.00000001719    -0.00000000158     0.00000001726 2.16764983583   10575.40668294180 
 4330  129  1  0 -2  0  0  0  0  0  0  0  0  0  0.00000001484    -0.00000000381     0.00000001532 5.35683107070   13521.75144159140 
 4330  130  0 10-10  0  0  0  0  0  0  0  0  0  0.00000000001     0.00000001829     0.00000001829 1.66006148731   39302.09696219600 
 4330  131  0  0  1  0  0  0 -2  0  0  0  0  0  0.00000001593     0.00000000197     0.00000001605 1.90928637633    6133.51265285680 
 4330  132  0  0  7 -9  0  0  0  0  0  0  0  0 -0.00000001147    -0.00000000574     0.00000001282 2.46014880418   13916.01910964160 
 4330  133  0  0  7-12  0  0  0  0  0  0  0  0  0.00000000691    -0.00000000994     0.00000001211 4.41360631550    3894.18182954220 
 4330  134  0  0  2 -1  0  0  0  0  0  0  0  0  0.00000001354    -0.00000000328     0.00000001394 1.77801929354    9225.53927328300 
 4330  135  0  8 -9  0  0  0  0  0  0  0  0  0 -0.00000001570    -0.00000000062     0.00000001571 4.95512957592   25158.60171976540 
 4330  136  0  0  4 -8  3  0  0  0  0  0  0  0 -0.00000001130    -0.00000000417     0.00000001205 1.19212540615       3.52311834900 
 4330  137  0  0 10-17  0  0  0  0  0  0  0  0 -0.00000000526    -0.00000001003     0.00000001132 2.69830084955    6040.34724601740 
 4330  138  0  0  3  0  0 -3  0  0  0  0  0  0 -0.00000000015    -0.00000001504     0.00000001504 5.77002730341   18209.33026366019 
 4330  139  0  0  1  0 -3  2  0  0  0  0  0  0  0.00000000107     0.00000001389     0.00000001393 1.62621805428    5120.60114558360 
 4330  140  0  0  7 -8  0  0  0  0  0  0  0  0 -0.00000000561    -0.00000000920     0.00000001077 2.93931554233   17256.63153634140 
 4330  141  0  0  1  0  0  0  0  0 -3  0  1  0  0.00000001200    -0.00000000276     0.00000001232 0.71655165307  143571.32428481648 
 4330  142  1  0 -4  0  0  0  0  0  0  0  0  0  0.00000000490    -0.00000000970     0.00000001087 0.99769687939     955.59974160860 
 4330  143  0  0  2  0  0  0  0  0 -1  0  0  0 -0.00000000466    -0.00000000961     0.00000001068 5.28472576231   65147.61976813770 
 4330  144  0  0  1  0  1 -3  0  0  0  0  0  0  0.00000000771     0.00000000606     0.00000000980 5.10949204607    6172.86952877200 
 4330  145  0  7 -9  0  0  0  0  0  0  0  0  0 -0.00000000225    -0.00000001147     0.00000001169 3.11664290862   14945.31617355440 
