 VSOP87 VERSION D4    JUPITER   VARIABLE 1 (LBR)       *T**2    191 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4512  132  0  0  0  0  9-14  0  0  0  0  0  0 -0.00000000020    -0.00000000533     0.00000000533 2.54756313371    1781.03134971940 
 4512  133  0  0  0  0  4-10  3  0  0  0  0  0  0.00000000217    -0.00000000327     0.00000000393 1.26351262287     210.11770170030 
 4512  134  0  0  0  0  4 -6  3  0  0  0  0  0 -0.00000000414    -0.00000000127     0.00000000433 2.90103969634    1063.31408345230 
 4512  135  0  0  0  0  6-15  3  0  0  0  0  0 -0.00000000251     0.00000000290     0.00000000384 1.36194621083     203.00415469950 
 4512  136  0  0  0  0  7 -7  0  0  0  0  0  0  0.00000000108    -0.00000000426     0.00000000440 1.46934545869    2214.74308759620 
 4512  137  0  0  0  0  6  0  0  0  0  0  0  0 -0.00000000417     0.00000000075     0.00000000424 4.98974282486    3178.14579056760 
 4512  138  0  0  0  0  6 -4  0  0  0  0  0  0 -0.00000000168    -0.00000000294     0.00000000338 2.72210106345    2324.94940881560 
 4512  139  0  0  0  0  3  5  0  0  0  0  0  0 -0.00000000156     0.00000000293     0.00000000332 0.37505564414    2655.56837247380 
 4512  140  0  0  0  0  7-13  0  0  0  0  0  0 -0.00000000207     0.00000000241     0.00000000318 6.11024720065     934.94851496820 
 4512  141  0  0  0  0  6 -2  0  0  0  0  0  0 -0.00000000403    -0.00000000036     0.00000000405 3.51005860013    2751.54759969160 
 4512  142  0  0  0  0  3  2  0  0  0  0  0  0 -0.00000000386     0.00000000043     0.00000000388 5.00609647265    2015.67108615980 
 4512  143  0  0  1  0 -1  0  0  0  0  0  0  0  0.00000000000    -0.00000000424     0.00000000424 4.29668654117    5753.38488489680 
 4512  144  0  0  0  0  8-14  0  0  0  0  0  0  0.00000000119    -0.00000000305     0.00000000328 2.35571531981    1251.34038462480 
 4512  145  0  0  0  0  0  6  0  0  0  0  0  0 -0.00000000295     0.00000000112     0.00000000316 0.16949503062    1279.79457262800 
 4512  146  0  0  0  0  8 -6  0  0  0  0  0  0  0.00000000068    -0.00000000338     0.00000000345 2.89328206121    2957.73314812880 
 4512  147  0  0  0  0  7 -6  0  0  0  0  0  0 -0.00000000133    -0.00000000272     0.00000000303 1.63964826684    2428.04218303420 
 4512  148  0  0  0  0  9-17  0  0  0  0  0  0 -0.00000000084     0.00000000317     0.00000000328 3.36132375845    1141.13406340540 
 4512  149  0  0  0  0  7 -5  0  0  0  0  0  0 -0.00000000135    -0.00000000261     0.00000000294 2.48947693371    2641.34127847220 
 4512  150  0  0  0  0  8 -9  0  0  0  0  0  0  0.00000000347    -0.00000000048     0.00000000350 1.50537240918    2317.83586181480 
 4512  151  0  0  0  0  9-11  0  0  0  0  0  0  0.00000000103     0.00000000267     0.00000000287 1.69638214958    2420.92863603340 
 4512  152  0  0  0  0  3-10  3  0  0  0  0  0 -0.00000000094    -0.00000000255     0.00000000272 0.27466529753     319.57326339430 
 4512  153  0  0  0  0  2 -6  2  0  0  0  0  0  0.00000000023    -0.00000000302     0.00000000303 2.43034117616      70.84944530420 
 4512  154  0  0  0  0 13-17  0  0  0  0  0  0 -0.00000000235     0.00000000087     0.00000000251 0.43544711316    3259.89792378380 
 4512  155  0  0  1  0 -2  0  0  0  0  0  0  0  0.00000000161    -0.00000000156     0.00000000224 4.49752269293    5223.69391980220 
 4512  156  0  0  0  0 10-18  0  0  0  0  0  0 -0.00000000042     0.00000000269     0.00000000272 2.98590404673    1457.52593306200 
 4512  157  0  0  0  0  1-10  0  0  0  0  0  0 -0.00000000105    -0.00000000202     0.00000000228 5.47896916415    1603.29998928540 
 4512  158  0  0  0  0  7 -4  0  0  0  0  0  0 -0.00000000287    -0.00000000009     0.00000000288 2.30146999217    2854.64037391020 
 4512  159  0  1  0  0 -2  0  0  0  0  0  0  0  0.00000000152    -0.00000000141     0.00000000207 5.94297320087    9153.90361602180 
 4512  160  0  0  0  0  8 -7  0  0  0  0  0  0 -0.00000000056    -0.00000000236     0.00000000243 1.58604251447    2744.43405269080 
 4512  161  0  0  0  0 10-14  0  0  0  0  0  0 -0.00000000216     0.00000000074     0.00000000228 1.28182702946    2310.72231481400 
 4512  162  0  0  0  0  9 -8  0  0  0  0  0  0 -0.00000000057    -0.00000000216     0.00000000224 1.28623905132    3060.82592234740 
 4512  163  0  0  0  0 10-10  0  0  0  0  0  0  0.00000000052    -0.00000000216     0.00000000222 0.63265553397    3163.91869656600 
 4512  164  0  0  0  0  9 -7  0  0  0  0  0  0  0.00000000025    -0.00000000241     0.00000000242 2.52382905368    3274.12501778540 
 4512  165  0  0  0  0  1 -1 -3  0  0  0  0  0  0.00000000126    -0.00000000140     0.00000000188 6.00513627145      92.04707395470 
 4512  166  0  0  0  0 11-16  0  0  0  0  0  0 -0.00000000023    -0.00000000238     0.00000000239 1.93897157244    2413.81508903260 
 4512  167  0  0  0  0  8 -8  0  0  0  0  0  0  0.00000000042    -0.00000000210     0.00000000214 1.14529237568    2531.13495725280 
 4512  168  0  0  0  0  1 -4  3  0  0  0  0  0 -0.00000000191    -0.00000000061     0.00000000200 3.42280996072      99.16062095550 
