 VSOP87 VERSION D4    EARTH     VARIABLE 3 (LBR)       *T**1    292 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4331   80  0  0  1 -4  0  0  0  0  0  0  0  0  0.00000000326     0.00000000153     0.00000000360 5.34379853282    7079.37385680780 
 4331   81  0  3 -3  0  0  0  0  0  0  0  0  0  0.00000000205     0.00000000268     0.00000000337 3.61563704045   11790.62908865880 
 4331   82  0  5 -8  0  0  0  0  0  0  0  0  0  0.00000000456     0.00000000012     0.00000000456 0.30754294809     801.82093112380 
 4331   83  0  0  7-10  0  0  0  0  0  0  0  0  0.00000000022    -0.00000000416     0.00000000417 3.70009308674   10575.40668294180 
 4331   84  0  3 -6  0  0  0  0  0  0  0  0  0 -0.00000000378     0.00000000044     0.00000000381 5.82033971802    7058.59846131540 
 4331   85  0  0  3  0 -5  0  0  0  0  0  0  0  0.00000000299    -0.00000000117     0.00000000321 0.31988767355   16200.77272450120 
 4331   86  0  8-12  0  0  0  0  0  0  0  0  0 -0.00000000051    -0.00000000361     0.00000000364 1.08414306177    6309.37416979120 
 4331   87  0  0  1  0  0  0  0  0 -1  0  1  0  0.00000000177     0.00000000235     0.00000000294 4.54798604957   11856.21865142450 
 4331   88  0  1 -3  0  0  0  0  0  0  0  0  0 -0.00000000212     0.00000000198     0.00000000290 1.26473978562    8635.94200376320 
 4331   89  0  8-13  0  0  0  0  0  0  0  0  0 -0.00000000399     0.00000000006     0.00000000399 4.16998866302      26.29831979980 
 4331   90  0  0  8-12  0  0  0  0  0  0  0  0 -0.00000000120    -0.00000000233     0.00000000262 5.08316906342   10177.25767953360 
 4331   91  0  0  2  0  0 -4  0  0  0  0  0  0 -0.00000000189    -0.00000000152     0.00000000243 2.25746091190   11712.95531823080 
 4331   92  0  0  9-17  0  0  0  0  0  0  0  0 -0.00000000146     0.00000000187     0.00000000237 1.05070575346     242.72860397400 
 4331   93  0  0  2 -2  0  0  0  0  0  0  0  0  0.00000000058     0.00000000269     0.00000000275 3.45319481756    5884.92684658320 
 4331   94  0  7 -8  0  0  0  0  0  0  0  0  0  0.00000000081    -0.00000000242     0.00000000255 5.38496831087   21228.39202354580 
 4331   95  0  0  1 -3  0  0  0  0  0  0  0  0 -0.00000000015     0.00000000307     0.00000000307 4.24313526604    3738.76143010800 
 4331   96  0  0  0  0  0  1  0  0  0  0  0  0 -0.00000000114    -0.00000000183     0.00000000216 3.46037894728     213.29909543800 
 4331   97  0  0  5-10  0  0  0  0  0  0  0  0 -0.00000000145    -0.00000000133     0.00000000196 0.69029243914    1990.74501704100 
 4331   98  0  0  2  0  0 -1  0  0  0  0  0  0 -0.00000000114    -0.00000000162     0.00000000198 5.16301829964   12352.85260454480 
 4331   99  0  0  7 -9  0  0  0  0  0  0  0  0  0.00000000074    -0.00000000201     0.00000000214 3.91876200279   13916.01910964160 
 4331  100  0  0  1  0 -4  5  0  0  0  0  0  0 -0.00000000059     0.00000000203     0.00000000212 4.00861198517    5230.80746680300 
 4331  101  0  0  9-16  4  5  0  0  0  0  0  0 -0.00000000107     0.00000000149     0.00000000184 5.59805976614    6283.14316029419 
 4331  102  1  0 -3  0  0  0  0  0  0  0  0  0  0.00000000099    -0.00000000155     0.00000000184 2.85275392124    7238.67559160000 
 4331  103  0  0  6 -7  0  0  0  0  0  0  0  0  0.00000000139    -0.00000000113     0.00000000179 2.54259058334   14314.16811304980 
 4331  104  0  6 -9  0  0  0  0  0  0  0  0  0  0.00000000225    -0.00000000014     0.00000000225 1.64458698399    4732.03062734340 
 4331  105  0  0  1  0  0 -1  0  0  0  0  0  0  0.00000000236    -0.00000000001     0.00000000236 5.58826125715    6069.77675455340 
 4331  106  0  0  1  0  2 -6  0  0  0  0  0  0  0.00000000178     0.00000000057     0.00000000187 2.72805985443    6062.66320755260 
 4331  107  0  0  7-16  4  5  0  0  0  0  0  0  0.00000000173     0.00000000062     0.00000000184 6.04216273598    6283.00853968860 
 4331  108  0  0  9-19  0  3  0  0  0  0  0  0 -0.00000000230    -0.00000000004     0.00000000230 3.62591335086    6284.05617105960 
 4331  109  0  3 -2  0  0  0  0  0  0  0  0  0 -0.00000000103    -0.00000000126     0.00000000163 2.19117396803   18073.70493865020 
 4331  110  0  1 -1  0  0  0  0  0  0  0  0  0  0.00000000074     0.00000000155     0.00000000172 0.97612950740    3930.20969621960 
 4331  111  0  0  8-14  0  0  0  0  0  0  0  0  0.00000000215     0.00000000009     0.00000000215 1.04672844028    3496.03282613400 
 4331  112  0  0  3  0 -5  5  0  0  0  0  0  0  0.00000000160    -0.00000000052     0.00000000169 4.75084479006   17267.26820169119 
 4331  113  0  0  9-14  0  0  0  0  0  0  0  0 -0.00000000127    -0.00000000082     0.00000000152 0.19390712179    9779.10867612540 
 4331  114  0  0  3  0 -1 -5  0  0  0  0  0  0  0.00000000180     0.00000000029     0.00000000182 5.16288118255   17253.04110768959 
 4331  115  0  0  1  0  0  0  0  0  1  0 -1  0 -0.00000000090    -0.00000000119     0.00000000149 0.80944184260     709.93304855830 
 4331  116  0  0  1  0 -2  4  0  0  0  0  0  0  0.00000000156    -0.00000000046     0.00000000163 2.19209570390    6076.89030155420 
 4331  117  0  6 -8  0  0  0  0  0  0  0  0  0  0.00000000003     0.00000000186     0.00000000186 5.01159497089   11015.10647733480 
 4331  118  0  0  2  0  0  0  0  0 -1  0  0  0 -0.00000000088     0.00000000101     0.00000000134 0.97765485759   65147.61976813770 
 4331  119  0  0  2 -5  0  0  0  0  0  0  0  0  0.00000000128    -0.00000000060     0.00000000141 4.38421981312    4136.91043351620 
 4331  120  0  0  1  1  0  0  0  0  0  0  0  0 -0.00000000032    -0.00000000155     0.00000000158 4.60974280627    9623.68827669120 
 4331  121  0  0  1  0  0  0  0  0 -1  0 -1  0 -0.00000000080    -0.00000000106     0.00000000133 3.30508592837  154717.60988768269 
 4331  122  0  0  4 -8  3  0  0  0  0  0  0  0  0.00000000023    -0.00000000161     0.00000000163 6.11782626245       3.52311834900 
 4331  123  0  0  0  0  2 -5  0  0  0  0  0  0 -0.00000000174    -0.00000000003     0.00000000174 1.58078542187       7.11354700080 
 4331  124  0  8 -9  0  0  0  0  0  0  0  0  0  0.00000000041    -0.00000000135     0.00000000141 0.49976927274   25158.60171976540 
 4331  125  0  0  2 -1  0  0  0  0  0  0  0  0 -0.00000000080    -0.00000000096     0.00000000124 6.03440460031    9225.53927328300 
 4331  126  0  0  8-11  0  0  0  0  0  0  0  0 -0.00000000027    -0.00000000148     0.00000000150 5.30166336812   13517.87010623340 
 4331  127  0  0  4  0 -5  0  0  0  0  0  0  0  0.00000000111    -0.00000000064     0.00000000127 1.92389511438   22483.84857449259 
 4331  128  0  0  1  0  0  0  0  0  1  0  1  0  0.00000000073     0.00000000097     0.00000000121 2.37813129011  167283.76158766549 
 4331  129  0  0  1  0 -1 -5  0  0  0  0  0  0 -0.00000000095     0.00000000073     0.00000000120 3.98423684853    4686.88940770680 
 4331  130  0  0  2 -8  3  0  0  0  0  0  0  0 -0.00000000085     0.00000000081     0.00000000117 5.81072642211   12569.67481833180 
 4331  131  0  0 11-19  0  0  0  0  0  0  0  0  0.00000000060    -0.00000000106     0.00000000122 5.60973054224    5642.19824260920 
 4331  132  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000157     0.00000000007     0.00000000157 3.40236426002   16496.36139620240 
 4331  133  0  0  0  0  3  0  0  0  0  0  0  0 -0.00000000039     0.00000000123     0.00000000129 2.10705116371    1589.07289528380 
 4331  134  0  0  1  0  2 -7  0  0  0  0  0  0  0.00000000064    -0.00000000097     0.00000000116 0.55839966736    5849.36411211460 
 4331  135  0  0  2  0  2 -5  0  0  0  0  0  0 -0.00000000115     0.00000000045     0.00000000123 1.52961392771   12559.03815298200 
 4331  136  0  0  1  0  1 -3  0  0  0  0  0  0 -0.00000000073     0.00000000084     0.00000000111 0.44848279675    6172.86952877200 
 4331  137  0  0 11-19  0  3  0  0  0  0  0  0 -0.00000000116     0.00000000040     0.00000000123 5.81645568991    6282.09552892320 
 4331  138  0  4 -7  0  0  0  0  0  0  0  0  0 -0.00000000150    -0.00000000003     0.00000000150 4.26278409223    3128.38876509580 
 4331  139  0  0  1  0  0 -4  0  0  0  0  0  0  0.00000000082    -0.00000000068     0.00000000106 2.27437761356    5429.87946823940 
 4331  140  0  0  4  0 -3  0  0  0  0  0  0  0  0.00000000074     0.00000000074     0.00000000104 4.42743707728   23543.23050468179 
 4331  141  0  0  2  0  2 -7  0  0  0  0  0  0 -0.00000000118    -0.00000000028     0.00000000121 0.39459045915   12132.43996210600 
 4331  142  0  0  0  0  0  2  0  0  0  0  0  0 -0.00000000064     0.00000000081     0.00000000104 2.41842602527     426.59819087600 
 4331  143  0  0  8-10  0  0  0  0  0  0  0  0  0.00000000043    -0.00000000101     0.00000000110 5.80381480447   16858.48253293320 
 4331  144  0  0  3 -7  0  0  0  0  0  0  0  0  0.00000000062    -0.00000000079     0.00000000100 2.93805577485    4535.05943692440 
 4331  145  0  0  1  0  0  0 -2  0  0  0  0  0 -0.00000000057     0.00000000079     0.00000000097 3.97935904984    6133.51265285680 
 4331  146  0  0  2  0 -2  3  0  0  0  0  0  0 -0.00000000105     0.00000000030     0.00000000110 6.22339014386   12146.66705610760 
 4331  147  0  0  8-17  0  0  0  0  0  0  0  0 -0.00000000051    -0.00000000084     0.00000000098 0.87576563709    6525.80445396540 
 4331  148  0  0  2  0 -2 -5  0  0  0  0  0  0  0.00000000086     0.00000000047     0.00000000098 3.15248421301   10440.27429260360 
 4331  149  0  0  9-16  0  0  0  0  0  0  0  0  0.00000000085    -0.00000000042     0.00000000095 2.46168411100    3097.88382272579 
 4331  150  0  0  9-13  0  0  0  0  0  0  0  0 -0.00000000068    -0.00000000057     0.00000000088 0.23371480284   13119.72110282519 
